subject_key,subject_name,concept,semantic_type,strategy_type,quality,latest_stock_trade_date,latest_leaderboard_trade_date,leaderboard_count,recent_event_count,confusion_subject_keys,generic_anchor_ratio,anchor_count,alias_generic_count,negative_terms_count,confusion_overlap_score,stock_pool_size,recent_heat_score,false_positive_risk,priority_score,generic_terms
9014715,AI软件,AI软件,产业链/供应链,industry_chain,strong,2026-05-15,2026-04-24,50,0,"[""9058017"", ""9014648"", ""9024589"", ""9050371""]",0.0,5,0,8,0.0968,50,0.047,0.0242,17.63,[]
9028660,华为芯片链,华为芯片链,技术突破与产业链协同,industry_chain,medium,2026-05-15,2026-04-24,29,0,"[""9030155"", ""9054118"", ""9065423"", ""9055220"", ""9033434"", ""9041842"", ""9062454"", ""9062339""]",0.0,6,0,8,0.129,29,0.0273,0.0323,17.62,[]
9018472,光刻机,光刻机,产业链/供应链,industry_chain,strong,2026-05-15,2026-04-24,35,0,"[""9057345"", ""9035874"", ""9052240"", ""9014001"", ""9047508"", ""9011398"", ""9015778""]",0.0,6,0,3,0.12,35,0.0329,0.03,17.62,[]
9035101,钠离子电池,钠离子电池,技术产业链,industry_chain,strong,2026-05-15,2026-04-24,45,0,"[""9055339"", ""9010168"", ""9056615"", ""9027590"", ""9035716"", ""9058643"", ""9024267"", ""9015208""]",0.0,6,0,2,0.1,45,0.0423,0.025,17.56,[]
9035874,机器人之眼（机器视觉）,机器人之眼（机器视觉）,技术应用与系统,industry_chain,medium,2026-05-15,2026-04-24,34,1,"[""9018472"", ""9047772"", ""9052240"", ""9047508"", ""9019056""]",0.0,7,0,1,0.0714,34,0.0553,0.0179,17.46,[]
9024880,液冷数据中心,液冷数据中心,技术架构与产业链,industry_chain,medium,2026-05-15,2026-04-24,66,0,"[""9063938"", ""9014001"", ""9028133"", ""9014701""]",0.0,12,0,5,0.0606,66,0.0621,0.0152,17.46,[]
9026994,军队信息化,军队信息化,军事信息化战略兵种,policy_driven,medium,2026-05-15,2026-04-24,82,0,"[""9031185"", ""9014648""]",0.0,5,0,6,0.0312,82,0.0771,0.0078,17.4,[]
9010367,稀土永磁,稀土永磁,产业链/供应链,industry_chain,strong,2026-05-15,2026-04-24,41,0,"[""9035716"", ""9064170"", ""9045298""]",0.0,6,0,1,0.0952,41,0.0386,0.0238,17.39,[]
9029645,无人驾驶出行,无人驾驶出行,技术应用与产业规范,industry_chain,strong,2026-05-15,2026-04-24,81,0,"[""9062738"", ""9029535"", ""9021735"", ""9014206""]",0.0,7,0,4,0.0323,81,0.0762,0.0081,17.39,[]
9064230,英伟达LPU芯片,英伟达LPU芯片,技术突破,industry_chain,strong,2026-05-15,2026-04-24,72,0,"[""9063703"", ""9057858"", ""9064082"", ""9056319"", ""9064110"", ""9030155"", ""9058762"", ""9018144""]",0.0,7,0,8,0.0435,72,0.0677,0.0109,17.35,[]
9036699,足球经济,足球经济,体育产业细分,industry_chain,strong,2026-05-15,2026-04-24,62,0,"[""9063886"", ""9049868"", ""9054349"", ""9010286"", ""9013587""]",0.0,7,0,4,0.0588,62,0.0583,0.0147,17.34,[]
9015387,显示面板,显示面板,产业链/供应链,industry_chain,strong,2026-05-15,2026-04-24,74,0,"[""9012538"", ""9055301"", ""9034957"", ""9024955"", ""9013944"", ""9010286"", ""9033215"", ""9030805""]",0.0,6,0,6,0.0345,74,0.0696,0.0086,17.26,[]
9018348,BC电池,BC电池,技术突破,industry_chain,medium,2026-05-15,2026-04-24,18,0,"[""9014072"", ""9063691"", ""9064363"", ""9059628"", ""9024195""]",0.0,6,0,8,0.1212,18,0.0169,0.0303,17.24,[]
9011480,6G,6G,技术突破与产业链演进,industry_chain,strong,2026-05-15,2026-04-24,52,0,"[""9022942"", ""9064166"", ""9060949"", ""9030409"", ""9019807""]",0.0,7,0,8,0.0645,52,0.0489,0.0161,17.19,[]
9014701,储能,储能,技术系统与产业链,industry_chain,strong,2026-05-15,2026-04-24,60,0,"[""9063938"", ""9034539"", ""9010818"", ""9064956"", ""9064078"", ""9055826"", ""9037857"", ""9058770""]",0.0,7,0,8,0.0455,61,0.0574,0.0114,17.12,[]
9057345,光刻机全球三大厂商,光刻机全球三大厂商,产业链/供应链,industry_chain,medium,2026-05-15,2026-04-24,12,0,"[""9018472""]",0.0,4,0,8,0.12,12,0.0113,0.03,17.08,[]
9018672,华为5.5G,华为5.5G,技术突破,industry_chain,strong,2026-05-15,2026-04-24,68,0,"[""9062419"", ""9035034"", ""9056616"", ""9065481"", ""9064072""]",0.0,7,0,4,0.0294,68,0.0639,0.0074,17.04,[]
9064103,AI光纤,AI光纤,产业链/供应链,industry_chain,strong,2026-05-15,2026-04-24,39,0,"[""9041790"", ""9059230"", ""9060250"", ""9062339"", ""9026020"", ""9034811"", ""9056783"", ""9056319""]",0.0,7,0,8,0.0625,45,0.0423,0.0156,16.99,[]
9039325,机器人丝杠,机器人丝杠,产业链/供应链,industry_chain,medium,2026-05-15,2026-04-24,45,0,"[""9039041"", ""9035538"", ""9030207"", ""9014636""]",0.0,5,0,1,0.0606,45,0.0423,0.0152,16.97,[]
9065303,新能源整车,新能源整车,产业链/供应链,industry_chain,strong,2026-05-15,2026-04-24,19,0,"[""9031342"", ""9034824"", ""9024955"", ""9011970"", ""9011817"", ""9063691""]",0.0,7,0,8,0.1,19,0.0179,0.025,16.95,[]
9058280,寒冬,寒冬,技术应用与产品分类,industry_chain,medium,2026-05-15,2026-04-24,63,0,"[""9028229"", ""54"", ""9060591"", ""9058770""]",0.0,6,0,8,0.0312,63,0.0592,0.0078,16.95,[]
9039041,特斯拉机器人,特斯拉机器人,产业链/供应链,industry_chain,strong,2026-05-15,2026-04-24,42,0,"[""9064286"", ""9039325"", ""9045298"", ""9034426"", ""9014270"", ""9026661"", ""9014636"", ""9014206""]",0.0,7,0,3,0.0625,42,0.0395,0.0156,16.92,[]
9065481,CPU涨价,CPU涨价,产业链/供应链,industry_chain,strong,2026-05-15,2026-04-24,13,0,"[""9056319"", ""9065423"", ""9062339"", ""9064082"", ""9042855"", ""9041790"", ""9062419"", ""9055600""]",0.0,7,0,8,0.0625,42,0.0395,0.0156,16.92,[]
9050897,伊朗出口前八,伊朗出口前八,产业链/供应链,industry_chain,strong,2026-05-15,2026-04-24,60,0,"[""9048607"", ""9011782"", ""9064972"", ""9045298"", ""9036026"", ""9045606""]",0.0,7,0,8,0.0312,60,0.0564,0.0078,16.88,[]
9025437,工程机械,工程机械,产业链/供应链,industry_chain,strong,2026-05-15,2026-04-24,43,0,"[""9051535"", ""9012443"", ""9024980"", ""129"", ""54"", ""9053622"", ""9038700""]",0.0,6,0,8,0.0571,43,0.0404,0.0143,16.87,[]
9011970,中国高铁,中国高铁,产业链/供应链,industry_chain,strong,2026-05-15,2026-04-24,49,0,"[""9064411"", ""9062738"", ""9020124"", ""9024955"", ""9018800"", ""9011817"", ""9065303"", ""9040246""]",0.0,7,0,7,0.0476,49,0.0461,0.0119,16.87,[]
9046660,中概股回归,中概股回归,公司事件,event_driven,strong,2026-05-15,2026-04-24,26,0,"[""9056319"", ""9049774"", ""9059825"", ""9029238"", ""9033923"", ""9037499""]",0.0,4,0,4,0.0833,26,0.0245,0.0208,16.86,[]
9041906,杭州七小龙,杭州七小龙,技术外溢与产业链集聚,industry_chain,medium,2026-05-15,2026-04-24,30,0,"[""9034824"", ""9062213"", ""9045339"", ""9055949"", ""9033890"", ""9030037"", ""9022813"", ""9060591""]",0.0,7,0,2,0.0769,30,0.0282,0.0192,16.86,[]
9054624,英诺赛科HVDC,英诺赛科HVDC,技术突破与产业链应用,industry_chain,strong,2026-05-15,2026-04-24,32,0,"[""9025765"", ""9049688"", ""9059230"", ""9062339"", ""9026020"", ""9034811"", ""9028878"", ""9056783""]",0.0,4,0,1,0.0714,32,0.0301,0.0179,16.83,[]
9061860,航天材料,航天材料,产业链/供应链,industry_chain,strong,2026-05-15,2026-04-24,38,0,"[""9054992"", ""9022813"", ""9013314"", ""9036026""]",0.0,7,0,8,0.0625,38,0.0357,0.0156,16.83,[]
9041968,字节算力,字节算力,产业链成本结构,industry_chain,medium,2026-05-15,2026-04-24,35,0,"[""9041790"", ""9055600"", ""9014001"", ""9049688"", ""9059230"", ""9062339"", ""9026020"", ""9034811""]",0.0,6,0,6,0.0645,35,0.0329,0.0161,16.79,[]
9056870,绿色甲醇,绿色甲醇,技术突破,industry_chain,medium,2026-05-15,2026-04-24,26,0,"[""9064639"", ""9060591""]",0.0,3,0,3,0.0769,26,0.0245,0.0192,16.76,[]
9012188,建筑设计,建筑设计,行业结构与市场机制,industry_chain,strong,2026-05-15,2026-04-24,35,0,"[""9016541"", ""9031348"", ""9051535""]",0.0,5,0,8,0.0625,35,0.0329,0.0156,16.76,[]
9017645,医药流通,医药流通,行业结构与经营状况,industry_chain,strong,2026-05-15,2026-04-24,35,0,"[""9034770"", ""9049134"", ""9046036"", ""9031968"", ""9017440""]",0.0,7,0,3,0.0625,35,0.0329,0.0156,16.76,[]
9022889,著名IP,著名IP,文化娱乐产业,industry_chain,strong,2026-05-15,2026-04-24,34,0,"[""9011456"", ""9054061"", ""9036397"", ""9016356"", ""9064498"", ""9019349"", ""9012065"", ""9035185""]",0.0,7,0,6,0.0625,34,0.032,0.0156,16.74,[]
9064681,算电协同,算电协同,产业链/供应链,industry_chain,strong,2026-05-15,2026-04-24,53,0,"[""9057592"", ""9010168"", ""9063810""]",0.0,6,0,6,0.0312,54,0.0508,0.0078,16.74,[]
9056088,服务贸易八大分支,服务贸易八大分支,国际贸易与服务业结构,industry_chain,medium,2026-05-15,2026-04-24,44,0,"[""9060492"", ""9053522"", ""9054061"", ""9058519"", ""9011768"", ""9013989"", ""9054096"", ""9030019""]",0.0,7,0,1,0.0455,44,0.0414,0.0114,16.72,[]
9030744,光纤光缆,光纤光缆,产业链/供应链,industry_chain,strong,2026-04-24,2026-04-24,21,0,"[""9065354"", ""9063703"", ""9034544"", ""9033292"", ""9011768"", ""9013055"", ""9028878"", ""9063531""]",0.0,6,0,1,0.0476,42,0.0395,0.0119,16.7,[]
9049688,算力排行榜,算力排行榜,产业链/供应链,industry_chain,strong,2026-05-15,2026-04-24,31,0,"[""9054624"", ""9025765"", ""9041968"", ""9017846"", ""9059230"", ""9062339"", ""9026020"", ""9048311""]",0.0,7,0,8,0.0645,31,0.0292,0.0161,16.69,[]
9063886,AI内容审核,AI内容审核,技术应用与合规需求,industry_chain,strong,2026-05-15,2026-04-24,34,0,"[""9036699"", ""9013587""]",0.0,6,0,6,0.0588,34,0.032,0.0147,16.68,[]
9063011,CPU七大唯一,CPU七大唯一,产业链/供应链,industry_chain,strong,2026-04-24,2026-04-24,7,0,"[""9034134"", ""9011277"", ""9057858"", ""9057299"", ""9064110"", ""9059128"", ""9058849"", ""9028660""]",0.0,7,0,5,0.0882,14,0.0132,0.0221,16.66,[]
9030124,无人配送,无人配送,技术应用与产业链,industry_chain,strong,2026-05-15,2026-04-24,35,0,"[""9049774"", ""9064411"", ""9048934"", ""9013055"", ""9062738"", ""9020124"", ""9052280"", ""9029535""]",0.0,7,0,7,0.0556,35,0.0329,0.0139,16.66,[]
9058202,英伟达电源方案,英伟达电源方案,技术方案演进,industry_chain,medium,2026-05-15,2026-04-24,24,0,"[""9058195""]",0.0,4,0,8,0.0714,24,0.0226,0.0179,16.64,[]
9040800,端侧AI,端侧AI,产业链/供应链,industry_chain,medium,2026-05-15,2026-04-24,37,0,"[""9062454"", ""9056167"", ""9013055"", ""9062339"", ""9031543"", ""9056319"", ""9055743"", ""9055378""]",0.0,6,0,4,0.0476,37,0.0348,0.0119,16.58,[]
9011456,影视,影视,产业链/供应链,industry_chain,medium,2026-05-15,2026-04-24,27,0,"[""9022889"", ""9049638"", ""9020790"", ""9045606""]",0.0,7,0,3,0.0625,27,0.0254,0.0156,16.57,[]
9016139,服务器,服务器,产业链/供应链,industry_chain,strong,2026-05-15,2026-04-24,21,0,"[""9062339"", ""9056319"", ""9041790"", ""9014001"", ""9034134"", ""9043458"", ""9059230"", ""9065423""]",0.0,6,0,8,0.069,21,0.0197,0.0172,16.53,[]
9011685,旅游,旅游,产业链/供应链,industry_chain,strong,2026-05-15,2026-04-24,36,0,"[""9060492"", ""9053522"", ""9065214"", ""9054061"", ""9058519"", ""9027624"", ""9027140"", ""9011782""]",0.0,7,0,6,0.0455,36,0.0339,0.0114,16.53,[]
9011609,电源,电源,产业链/供应链,industry_chain,strong,2026-05-15,2026-04-24,22,0,"[""9031192"", ""9028878"", ""9047508"", ""9048533"", ""9059201"", ""9058519"", ""9065105"", ""9062497""]",0.0,7,0,8,0.0667,22,0.0207,0.0167,16.52,[]
9031185,海思芯片,海思芯片,技术突破,industry_chain,strong,2026-05-15,2026-04-24,25,0,"[""9056580"", ""9030155"", ""9025515"", ""9044844"", ""9034824"", ""9026994"", ""9035185"", ""9055220""]",0.0,7,0,8,0.0625,25,0.0235,0.0156,16.52,[]
9024195,硅产业,硅产业,产业链/供应链,industry_chain,medium,2026-05-15,2026-04-24,26,0,"[""9014072"", ""9018348""]",0.0,5,0,2,0.0606,26,0.0245,0.0152,16.52,[]
9019474,热管理,热管理,技术应用与系统集成,industry_chain,strong,2026-05-15,2026-04-24,38,0,"[""9059230"", ""9062339"", ""9026020"", ""9017397"", ""9034811"", ""9031342"", ""9020124"", ""9056783""]",0.0,7,0,4,0.0417,38,0.0357,0.0104,16.52,[]
9060827,可回收火箭,可回收火箭,产业链/供应链,industry_chain,strong,2026-05-15,2026-04-24,45,0,"[""9064166"", ""9064078"", ""9040800"", ""9048348"", ""9034134"", ""9018800"", ""9014636"", ""9060949""]",0.0,7,0,5,0.0303,45,0.0423,0.0076,16.51,[]
9040246,智能座舱,智能座舱,技术产业链,industry_chain,strong,2026-05-15,2026-04-24,25,0,"[""9014198"", ""9030409"", ""9062738"", ""9019349"", ""9011970"", ""9064078"", ""9058017"", ""9040800""]",0.0,7,0,7,0.0606,25,0.0235,0.0152,16.5,[]
9030207,导弹,导弹,军事武器技术,industry_chain,strong,2026-05-15,2026-04-24,31,0,"[""9047612"", ""9051378"", ""9039325""]",0.0,6,0,8,0.05,31,0.0292,0.0125,16.48,[]
9011554,游戏,游戏,游戏产业生态,industry_chain,strong,2026-05-15,2026-04-24,43,0,"[""9024434"", ""9022889"", ""9013587""]",0.0,7,0,2,0.0303,43,0.0404,0.0076,16.47,[]
9065331,硫磺,硫磺,产业链/供应链,industry_chain,strong,2026-05-15,2026-04-24,15,0,"[""9065824"", ""9058519"", ""9065105"", ""9013055"", ""9028878"", ""9024980"", ""9064956"", ""9064395""]",0.0,6,0,5,0.0741,15,0.0141,0.0185,16.46,[]
9045606,泛亚洲贸易,泛亚洲贸易,区域经济合作与产业链整合,industry_chain,strong,2026-05-15,2026-04-24,21,0,"[""9016356"", ""9034544"", ""9065824"", ""9065105"", ""9064422"", ""1"", ""9048607"", ""9011782""]",0.0,7,0,3,0.0645,21,0.0197,0.0161,16.46,[]
9040663,AI教育,AI教育,技术应用与教育模式创新,industry_chain,strong,2026-05-15,2026-04-24,22,0,"[""9034824"", ""9036191"", ""9028878"", ""9056319"", ""9022152"", ""9030037"", ""9037857""]",0.0,7,0,7,0.0625,22,0.0207,0.0156,16.45,[]
9064983,英伟达M10材料,英伟达M10材料,高性能电子材料技术突破,industry_chain,medium,2026-05-15,2026-04-24,22,0,"[""9064082"", ""9058762"", ""9057858"", ""9061576"", ""9056553"", ""9050315"", ""9028541"", ""9060591""]",0.0,7,0,8,0.0625,22,0.0207,0.0156,16.45,[]
9053030,机器人部队,机器人部队,军事技术应用与战术创新,industry_chain,strong,2026-05-15,2026-04-24,23,0,"[""9014636"", ""9048934"", ""9043287"", ""9027744""]",0.0,6,0,3,0.0606,23,0.0216,0.0152,16.45,[]
9055949,机器人大脑,机器人大脑,技术突破与产业化应用,industry_chain,strong,2026-05-15,2026-04-24,39,0,"[""9041906"", ""9062024"", ""9034824"", ""9033890"", ""9022813"", ""9043063"", ""9022415"", ""9047427""]",0.0,6,0,3,0.0357,39,0.0367,0.0089,16.45,[]
9050315,玻璃纤维,玻璃纤维,产业链/供应链,industry_chain,strong,2026-05-15,2026-04-24,19,0,"[""9064110"", ""9058762"", ""9064983"", ""9022064""]",0.0,4,0,8,0.0645,20,0.0188,0.0161,16.44,[]
9051378,陆军,陆军,军事战术技术,event_driven,strong,2026-05-15,2026-04-24,34,0,"[""9012065"", ""9030207""]",0.0,3,0,4,0.0417,34,0.032,0.0104,16.42,[]
9034824,华为机器人,华为机器人,技术突破与产业应用,industry_chain,medium,2026-05-15,2026-04-24,11,0,"[""9041906"", ""9036191"", ""9030037"", ""9060591"", ""9040663"", ""9027744"", ""9062213"", ""9045339""]",0.0,4,0,8,0.0769,11,0.0103,0.0192,16.41,[]
9051535,伊以重建,伊以重建,战后重建产业链,industry_chain,strong,2026-05-15,2026-04-24,16,0,"[""9012443"", ""9025437"", ""9012785"", ""9059230"", ""9053538"", ""9024980"", ""129"", ""54""]",0.0,7,0,2,0.0667,16,0.015,0.0167,16.38,[]
9022763,农机,农机,产业链/供应链,industry_chain,medium,2026-05-15,2026-04-24,24,0,"[""9058261"", ""9060646"", ""9065262"", ""9043683"", ""9042007"", ""9019349"", ""9034188"", ""9012413""]",0.0,7,0,7,0.0526,24,0.0226,0.0132,16.36,[]
9050942,3D打印,3D打印,技术突破与产业链,industry_chain,medium,2026-05-15,2026-04-24,21,0,"[""9054145"", ""9013989"", ""9054096"", ""9030019"", ""9024980"", ""9028541"", ""9019060"", ""9014198""]",0.0,7,0,6,0.0571,21,0.0197,0.0143,16.35,[]
9057838,Sora 2模型,Sora 2模型,技术突破,industry_chain,medium,2026-05-15,2026-04-24,29,0,"[""9040224"", ""9057858"", ""9054580"", ""9053147"", ""9053355"", ""9022353"", ""9034859""]",0.0,4,0,8,0.0435,29,0.0273,0.0109,16.34,[]
9021399,HBM存储,HBM存储,技术突破与产业链,industry_chain,strong,2026-05-15,2026-04-24,35,0,"[""9057858"", ""9025515"", ""9028878"", ""9054624"", ""9025765"", ""9030744"", ""9049688"", ""9064072""]",0.0,7,0,2,0.0333,36,0.0339,0.0083,16.34,[]
9049774,无人驾驶巨头,无人驾驶巨头,技术应用与商业化,industry_chain,strong,2026-05-15,2026-04-24,11,0,"[""9046660"", ""9030124"", ""9062731"", ""9056319"", ""9021988"", ""9021735"", ""9046774"", ""9014206""]",0.0,7,0,2,0.0714,11,0.0103,0.0179,16.33,[]
9015535,户外经济,户外经济,健康防护措施,industry_chain,medium,2026-05-15,2026-04-24,9,0,"[""9028694""]",0.0,5,0,8,0.0741,9,0.0085,0.0185,16.32,[]
9011468,安全防护与监管,安全防护与监管,产业链与政策法规,industry_chain,strong,2026-05-15,2026-04-24,35,0,"[""9035109""]",0.0,6,0,4,0.0333,35,0.0329,0.0083,16.32,[]
9018411,光刻胶,光刻胶,产业链/供应链,industry_chain,strong,2026-05-15,2026-04-24,35,0,"[""9044844"", ""9011398""]",0.0,7,0,8,0.0323,35,0.0329,0.0081,16.31,[]
9023556,冰雪经济,冰雪经济,产业链/供应链,industry_chain,strong,2026-05-15,2026-04-24,25,0,"[""9060492"", ""9053522"", ""9054061"", ""9058519"", ""9040603"", ""9012538"", ""9027624"", ""9027140""]",0.0,7,0,8,0.0476,25,0.0235,0.0119,16.3,[]
9058196,京东汽车,京东汽车,汽车消费服务生态,industry_chain,strong,2026-05-15,2026-04-24,24,0,"[""9057642"", ""9034811"", ""9022580"", ""9014270"", ""9058770""]",0.0,6,0,7,0.0455,26,0.0245,0.0114,16.3,[]
9012624,煤炭,煤炭,产业链/供应链,industry_chain,strong,2026-05-15,2026-04-24,32,0,"[""9013055"", ""9012443"", ""140"", ""9052280"", ""9013021"", ""9015543"", ""9064972"", ""9010074""]",0.0,7,0,4,0.0357,32,0.0301,0.0089,16.29,[]
9058195,固态变压器SST,固态变压器SST,技术突破,industry_chain,medium,2026-05-15,2026-04-24,8,0,"[""9058202"", ""9027808"", ""9026020"", ""9014001"", ""9012584"", ""9011277"", ""9038599"", ""9034134""]",0.0,5,0,4,0.0714,8,0.0075,0.0179,16.26,[]
